# y_true, y_pred
1.000000,-0.426842
1.000000,-0.436005
1.000000,-0.408396
1.000000,-0.380470
1.000000,-0.436976
1.000000,-0.394254
1.000000,-0.431105
1.000000,-0.402112
1.000000,-0.374179
1.000000,-0.408146
1.000000,-0.393762
1.000000,-0.382513
1.000000,-0.386988
1.000000,-0.415277
1.000000,-0.421342
1.000000,-0.391547
1.000000,-0.406813
1.000000,-0.390430
1.000000,-0.383928
1.000000,-0.401894
1.000000,-0.381013
1.000000,-0.409438
1.000000,-0.507988
1.000000,-0.456285
1.000000,-0.416921
1.000000,-0.445248
1.000000,-0.426163
1.000000,-0.396688
1.000000,-0.376185
1.000000,-0.421997
1.000000,-0.436452
1.000000,-0.404966
1.000000,-0.423489
1.000000,-0.406164
1.000000,-0.424745
1.000000,-0.449003
1.000000,-0.379916
1.000000,-0.388089
1.000000,-0.406492
1.000000,-0.383379
1.000000,-0.412722
1.000000,-0.435818
1.000000,-0.425545
1.000000,-0.412557
1.000000,-0.411224
1.000000,-0.453717
1.000000,-0.398018
1.000000,-0.390774
1.000000,-0.400289
1.000000,-0.379240
1.000000,-0.391515
1.000000,-0.380240
1.000000,-0.382950
1.000000,-0.384009
1.000000,-0.419546
1.000000,-0.397395
1.000000,-0.381817
1.000000,-0.405623
1.000000,-0.414512
1.000000,-0.389152
1.000000,-0.385531
1.000000,-0.432473
1.000000,-0.408147
1.000000,-0.442489
1.000000,-0.397230
1.000000,-0.418080
1.000000,-0.383411
1.000000,-0.455510
1.000000,-0.399434
1.000000,-0.423232
1.000000,-0.452399
1.000000,-0.418460
1.000000,-0.453000
1.000000,-0.396994
1.000000,-0.418282
1.000000,-0.417536
1.000000,-0.407130
1.000000,-0.389363
1.000000,-0.411747
1.000000,-0.384597
1.000000,-0.396835
1.000000,-0.373683
1.000000,-0.390139
1.000000,-0.450381
1.000000,-0.393466
1.000000,-0.391577
1.000000,-0.375576
1.000000,-0.430347
1.000000,-0.399408
1.000000,-0.390866
1.000000,-0.468793
1.000000,-0.401443
1.000000,-0.400690
1.000000,-0.413417
1.000000,-0.482786
1.000000,-0.454010
1.000000,-0.442705
1.000000,-0.429055
1.000000,-0.416975
1.000000,-0.416685
1.000000,-0.379450
1.000000,-0.387367
1.000000,-0.432198
1.000000,-0.424465
1.000000,-0.422305
1.000000,-0.398061
1.000000,-0.412561
1.000000,-0.390648
1.000000,-0.424564
1.000000,-0.419980
1.000000,-0.416598
1.000000,-0.426880
1.000000,-0.427095
1.000000,-0.491654
1.000000,-0.382482
1.000000,-0.394901
1.000000,-0.400417
1.000000,-0.421167
1.000000,-0.388777
1.000000,-0.386838
1.000000,-0.494075
1.000000,-0.394691
1.000000,-0.389678
1.000000,-0.402703
1.000000,-0.398121
1.000000,-0.434750
1.000000,-0.413235
1.000000,-0.432130
1.000000,-0.510569
1.000000,-0.458125
1.000000,-0.437761
1.000000,-0.459536
1.000000,-0.451791
1.000000,-0.464764
1.000000,-0.393320
1.000000,-0.404500
1.000000,-0.398531
1.000000,-0.419110
1.000000,-0.431808
1.000000,-0.442046
1.000000,-0.413533
1.000000,-0.391884
1.000000,-0.392917
1.000000,-0.460498
1.000000,-0.419392
1.000000,-0.414281
1.000000,-0.434547
1.000000,-0.445327
1.000000,-0.405049
1.000000,-0.441381
1.000000,-0.404781
1.000000,-0.440209
1.000000,-0.459159
1.000000,-0.408190
1.000000,-0.441002
1.000000,-0.436408
1.000000,-0.411300
1.000000,-0.432068
1.000000,-0.411857
1.000000,-0.408743
1.000000,-0.425965
1.000000,-0.430984
1.000000,-0.433859
1.000000,-0.436782
1.000000,-0.428820
1.000000,-0.401140
1.000000,-0.404430
1.000000,-0.426845
1.000000,-0.419655
1.000000,-0.439073
1.000000,-0.398308
1.000000,-0.412451
1.000000,-0.427678
1.000000,-0.396111
1.000000,-0.426818
1.000000,-0.412961
1.000000,-0.421387
1.000000,-0.449618
1.000000,-0.439251
1.000000,-0.450938
1.000000,-0.399672
1.000000,-0.422586
1.000000,-0.436429
1.000000,-0.431633
1.000000,-0.448075
1.000000,-0.418162
1.000000,-0.411010
1.000000,-0.433799
1.000000,-0.421652
1.000000,-0.477326
1.000000,-0.407577
1.000000,-0.445047
1.000000,-0.426323
1.000000,-0.432286
1.000000,-0.475900
1.000000,-0.394633
1.000000,-0.424594
1.000000,-0.440683
1.000000,-0.439255
1.000000,-0.407859
1.000000,-0.427865
1.000000,-0.427246
1.000000,-0.403168
1.000000,-0.429421
1.000000,-0.416789
1.000000,-0.444690
1.000000,-0.403279
1.000000,-0.418701
1.000000,-0.442366
1.000000,-0.457628
1.000000,-0.413402
1.000000,-0.397841
1.000000,-0.424384
1.000000,-0.430325
1.000000,-0.431818
1.000000,-0.438079
1.000000,-0.420439
1.000000,-0.432132
1.000000,-0.402710
1.000000,-0.426681
1.000000,-0.438364
1.000000,-0.408639
1.000000,-0.456343
1.000000,-0.481581
1.000000,-0.414900
1.000000,-0.422224
1.000000,-0.402195
1.000000,-0.408501
1.000000,-0.428714
1.000000,-0.426782
1.000000,-0.420366
1.000000,-0.463158
1.000000,-0.405059
1.000000,-0.398479
1.000000,-0.409327
1.000000,-0.437696
1.000000,-0.441922
1.000000,-0.430187
1.000000,-0.418770
1.000000,-0.401091
1.000000,-0.414851
1.000000,-0.416231
1.000000,-0.427475
1.000000,-0.400303
1.000000,-0.409838
1.000000,-0.415937
1.000000,-0.441481
1.000000,-0.429202
1.000000,-0.454638
1.000000,-0.424179
1.000000,-0.413090
1.000000,-0.423465
1.000000,-0.452380
1.000000,-0.441363
1.000000,-0.451835
1.000000,-0.394582
1.000000,-0.416662
1.000000,-0.394460
1.000000,-0.433740
1.000000,-0.419471
1.000000,-0.418381
1.000000,-0.456700
1.000000,-0.433194
1.000000,-0.429835
1.000000,-0.413715
1.000000,-0.445770
1.000000,-0.423992
1.000000,-0.435400
1.000000,-0.437488
1.000000,-0.429467
1.000000,-0.438538
1.000000,-0.461646
1.000000,-0.422413
1.000000,-0.419700
1.000000,-0.460608
1.000000,-0.398373
1.000000,-0.394168
1.000000,-0.442316
1.000000,-0.421520
1.000000,-0.420134
1.000000,-0.398342
1.000000,-0.432187
1.000000,-0.439364
1.000000,-0.432966
1.000000,-0.444665
1.000000,-0.443560
1.000000,-0.424833
1.000000,-0.435631
1.000000,-0.425068
1.000000,-0.399579
1.000000,-0.405492
1.000000,-0.433139
1.000000,-0.414002
1.000000,-0.421902
1.000000,-0.415952
1.000000,-0.394156
1.000000,-0.417608
1.000000,-0.465555
1.000000,-0.418335
1.000000,-0.439583
1.000000,-0.442326
1.000000,-0.442037
1.000000,-0.418934
1.000000,-0.399984
1.000000,-0.418649
1.000000,-0.502065
1.000000,-0.410940
1.000000,-0.399113
1.000000,-0.398770
1.000000,-0.437124
1.000000,-0.418137
1.000000,-0.417312
1.000000,-0.421692
1.000000,-0.411006
1.000000,-0.418523
1.000000,-0.411612
1.000000,-0.440422
1.000000,-0.417062
1.000000,-0.435049
1.000000,-0.385840
1.000000,-0.409403
1.000000,-0.419245
1.000000,-0.413845
1.000000,-0.437155
1.000000,-0.403709
1.000000,-0.400653
1.000000,-0.420875
1.000000,-0.429490
1.000000,-0.407152
1.000000,-0.405243
1.000000,-0.405866
1.000000,-0.415642
1.000000,-0.409433
1.000000,-0.427238
1.000000,-0.440503
1.000000,-0.457824
1.000000,-0.444361
1.000000,-0.498573
1.000000,-0.432133
1.000000,-0.429678
1.000000,-0.427631
1.000000,-0.425933
1.000000,-0.411650
1.000000,-0.437863
1.000000,-0.431863
1.000000,-0.420349
1.000000,-0.432051
1.000000,-0.467837
1.000000,-0.462574
1.000000,-0.411604
1.000000,-0.518918
1.000000,-0.446047
1.000000,-0.418729
1.000000,-0.411859
1.000000,-0.415270
1.000000,-0.400558
1.000000,-0.427302
1.000000,-0.421191
1.000000,-0.428336
1.000000,-0.419043
1.000000,-0.420171
1.000000,-0.406304
1.000000,-0.406901
1.000000,-0.420136
1.000000,-0.422314
1.000000,-0.429588
1.000000,-0.388771
1.000000,-0.410332
1.000000,-0.470262
1.000000,-0.439442
1.000000,-0.428618
1.000000,-0.423824
1.000000,-0.417612
1.000000,-0.429359
1.000000,-0.434536
1.000000,-0.439422
1.000000,-0.415773
1.000000,-0.397395
1.000000,-0.395985
1.000000,-0.406189
1.000000,-0.403390
1.000000,-0.407561
1.000000,-0.400173
1.000000,-0.391822
1.000000,-0.429555
1.000000,-0.441346
1.000000,-0.456209
1.000000,-0.499560
1.000000,-0.410409
1.000000,-0.418464
1.000000,-0.442625
1.000000,-0.435848
1.000000,-0.381846
1.000000,-0.417601
1.000000,-0.416485
1.000000,-0.474738
1.000000,-0.421041
1.000000,-0.412946
1.000000,-0.401481
1.000000,-0.461697
1.000000,-0.414829
1.000000,-0.420073
1.000000,-0.425004
1.000000,-0.425130
1.000000,-0.455073
1.000000,-0.424638
1.000000,-0.421383
1.000000,-0.427340
1.000000,-0.405221
1.000000,-0.451986
1.000000,-0.401321
1.000000,-0.419729
1.000000,-0.421204
1.000000,-0.424014
1.000000,-0.426565
1.000000,-0.450612
1.000000,-0.414378
1.000000,-0.419900
1.000000,-0.424648
1.000000,-0.416723
1.000000,-0.433616
1.000000,-0.419103
1.000000,-0.421467
1.000000,-0.428668
1.000000,-0.438479
1.000000,-0.421995
1.000000,-0.435385
1.000000,-0.401616
1.000000,-0.425173
1.000000,-0.474166
1.000000,-0.431147
1.000000,-0.410494
1.000000,-0.425380
1.000000,-0.413719
1.000000,-0.425317
1.000000,-0.416619
1.000000,-0.490931
1.000000,-0.444137
1.000000,-0.405646
1.000000,-0.405001
1.000000,-0.426557
1.000000,-0.421627
1.000000,-0.423976
1.000000,-0.421366
1.000000,-0.412665
1.000000,-0.422877
1.000000,-0.419731
1.000000,-0.416840
1.000000,-0.428441
1.000000,-0.418026
1.000000,-0.469569
1.000000,-0.452729
1.000000,-0.421745
1.000000,-0.458872
1.000000,-0.443139
1.000000,-0.427731
1.000000,-0.427247
1.000000,-0.437018
1.000000,-0.420855
1.000000,-0.416116
1.000000,-0.401973
1.000000,-0.424078
1.000000,-0.409961
1.000000,-0.430085
1.000000,-0.441021
1.000000,-0.408014
1.000000,-0.419280
1.000000,-0.426308
1.000000,-0.398913
1.000000,-0.400895
1.000000,-0.426278
1.000000,-0.424770
1.000000,-0.421568
1.000000,-0.398813
1.000000,-0.433810
1.000000,-0.401400
1.000000,-0.418971
1.000000,-0.392408
1.000000,-0.429557
1.000000,-0.413752
1.000000,-0.415118
1.000000,-0.423609
1.000000,-0.416952
1.000000,-0.406163
1.000000,-0.487725
1.000000,-0.445156
1.000000,-0.423075
1.000000,-0.411624
1.000000,-0.454127
1.000000,-0.434134
1.000000,-0.421474
1.000000,-0.440321
1.000000,-0.434637
1.000000,-0.418429
1.000000,-0.400106
1.000000,-0.402626
1.000000,-0.429703
1.000000,-0.409181
1.000000,-0.464955
1.000000,-0.437403
0.000000,-0.412959
0.000000,-0.457189
0.000000,-0.525794
0.000000,-0.497284
0.000000,-0.520163
0.000000,-0.526373
0.000000,-0.423064
0.000000,-0.453056
0.000000,-0.426562
0.000000,-0.394440
0.000000,-0.422077
0.000000,-0.437402
0.000000,-0.426792
0.000000,-0.425018
0.000000,-0.407698
0.000000,-0.491928
0.000000,-0.430791
0.000000,-0.438586
0.000000,-0.396248
0.000000,-0.493478
0.000000,-0.444789
0.000000,-0.530796
0.000000,-0.487680
0.000000,-0.462478
0.000000,-0.477003
0.000000,-0.443166
0.000000,-0.421522
0.000000,-0.377865
0.000000,-0.387160
0.000000,-0.452442
0.000000,-0.421584
0.000000,-0.432334
0.000000,-0.443614
0.000000,-0.428996
0.000000,-0.440264
0.000000,-0.380002
0.000000,-0.500842
0.000000,-0.435971
0.000000,-0.488375
0.000000,-0.416401
0.000000,-0.429676
0.000000,-0.443202
0.000000,-0.430138
0.000000,-0.462302
0.000000,-0.473010
0.000000,-0.447835
0.000000,-0.495983
0.000000,-0.426541
0.000000,-0.411467
0.000000,-0.432435
0.000000,-0.506513
0.000000,-0.490256
0.000000,-0.515082
0.000000,-0.459139
0.000000,-0.413460
0.000000,-0.477158
0.000000,-0.509056
0.000000,-0.416958
0.000000,-0.418286
0.000000,-0.396416
0.000000,-0.399470
0.000000,-0.464355
0.000000,-0.411352
0.000000,-0.493650
0.000000,-0.491716
0.000000,-0.407883
0.000000,-0.411020
0.000000,-0.455312
0.000000,-0.484648
0.000000,-0.461633
0.000000,-0.446622
0.000000,-0.424000
0.000000,-0.445078
0.000000,-0.431280
0.000000,-0.443041
0.000000,-0.441216
0.000000,-0.506760
0.000000,-0.426535
0.000000,-0.410107
0.000000,-0.444949
0.000000,-0.465845
0.000000,-0.385440
0.000000,-0.439240
0.000000,-0.383923
0.000000,-0.410337
0.000000,-0.404638
0.000000,-0.429582
0.000000,-0.390209
0.000000,-0.425639
0.000000,-0.402761
0.000000,-0.437896
0.000000,-0.423000
0.000000,-0.417048
0.000000,-0.480602
0.000000,-0.499405
0.000000,-0.410387
0.000000,-0.478493
0.000000,-0.434653
0.000000,-0.442767
0.000000,-0.431333
0.000000,-0.417784
0.000000,-0.447449
0.000000,-0.410435
0.000000,-0.424996
0.000000,-0.435789
0.000000,-0.433531
0.000000,-0.486239
0.000000,-0.424658
0.000000,-0.501244
0.000000,-0.426861
0.000000,-0.454845
0.000000,-0.453470
0.000000,-0.417420
0.000000,-0.510334
0.000000,-0.477411
0.000000,-0.492338
0.000000,-0.514141
0.000000,-0.470177
0.000000,-0.487493
0.000000,-0.452415
0.000000,-0.432730
0.000000,-0.407717
0.000000,-0.406279
0.000000,-0.433731
0.000000,-0.455698
0.000000,-0.491113
0.000000,-0.502483
0.000000,-0.404796
0.000000,-0.404467
0.000000,-0.404408
0.000000,-0.425739
0.000000,-0.407427
0.000000,-0.450591
0.000000,-0.410314
0.000000,-0.437197
0.000000,-0.513862
0.000000,-0.416186
0.000000,-0.422768
0.000000,-0.464101
0.000000,-0.455271
0.000000,-0.424569
0.000000,-0.493888
0.000000,-0.464610
0.000000,-0.425018
0.000000,-0.406266
0.000000,-0.464877
0.000000,-0.399619
0.000000,-0.419977
0.000000,-0.463520
0.000000,-0.499007
0.000000,-0.459078
0.000000,-0.439671
0.000000,-0.476558
0.000000,-0.458487
0.000000,-0.451958
0.000000,-0.420556
0.000000,-0.489205
0.000000,-0.440829
0.000000,-0.451663
0.000000,-0.455905
0.000000,-0.496592
0.000000,-0.454036
0.000000,-0.478702
0.000000,-0.451933
0.000000,-0.485270
0.000000,-0.536893
0.000000,-0.466972
0.000000,-0.516332
0.000000,-0.440170
0.000000,-0.440955
0.000000,-0.448148
0.000000,-0.409099
0.000000,-0.478003
0.000000,-0.397200
0.000000,-0.473727
0.000000,-0.411812
0.000000,-0.388852
0.000000,-0.407090
0.000000,-0.410016
0.000000,-0.417890
0.000000,-0.457565
0.000000,-0.432254
0.000000,-0.426699
0.000000,-0.442678
0.000000,-0.439107
0.000000,-0.388150
0.000000,-0.447935
0.000000,-0.464256
0.000000,-0.443194
0.000000,-0.420061
0.000000,-0.502954
0.000000,-0.424897
0.000000,-0.408779
0.000000,-0.408220
0.000000,-0.419608
0.000000,-0.454966
0.000000,-0.437314
0.000000,-0.443997
0.000000,-0.416856
0.000000,-0.440648
0.000000,-0.437434
0.000000,-0.481384
0.000000,-0.425537
0.000000,-0.464352
0.000000,-0.417437
0.000000,-0.413994
0.000000,-0.428353
0.000000,-0.411299
0.000000,-0.424880
0.000000,-0.506301
0.000000,-0.488012
0.000000,-0.483799
0.000000,-0.509898
0.000000,-0.425802
0.000000,-0.440387
0.000000,-0.412706
0.000000,-0.428174
0.000000,-0.502817
0.000000,-0.419741
0.000000,-0.441445
0.000000,-0.462837
0.000000,-0.452860
0.000000,-0.515119
0.000000,-0.526137
0.000000,-0.440887
0.000000,-0.455168
0.000000,-0.536389
0.000000,-0.455793
0.000000,-0.414547
0.000000,-0.470200
0.000000,-0.455923
0.000000,-0.394292
0.000000,-0.387927
0.000000,-0.466090
0.000000,-0.426710
0.000000,-0.483184
0.000000,-0.474782
0.000000,-0.421461
0.000000,-0.392054
0.000000,-0.378920
0.000000,-0.430387
0.000000,-0.400124
0.000000,-0.436030
0.000000,-0.432405
0.000000,-0.554353
0.000000,-0.443807
0.000000,-0.425565
0.000000,-0.431043
0.000000,-0.432388
0.000000,-0.448465
0.000000,-0.463406
0.000000,-0.410380
0.000000,-0.462482
0.000000,-0.507362
0.000000,-0.464357
0.000000,-0.421165
0.000000,-0.408979
0.000000,-0.428758
0.000000,-0.450636
0.000000,-0.466388
0.000000,-0.426850
0.000000,-0.443512
0.000000,-0.508305
0.000000,-0.432553
0.000000,-0.493796
0.000000,-0.499540
0.000000,-0.511365
0.000000,-0.394441
0.000000,-0.470546
0.000000,-0.453431
0.000000,-0.449520
0.000000,-0.401301
0.000000,-0.390567
0.000000,-0.432964
0.000000,-0.407273
0.000000,-0.413152
0.000000,-0.465863
0.000000,-0.526892
0.000000,-0.474628
0.000000,-0.467914
0.000000,-0.505989
0.000000,-0.474538
0.000000,-0.503422
0.000000,-0.442541
0.000000,-0.459497
0.000000,-0.488964
0.000000,-0.469446
0.000000,-0.481369
0.000000,-0.490219
0.000000,-0.455008
0.000000,-0.446220
0.000000,-0.446722
0.000000,-0.407372
0.000000,-0.423583
0.000000,-0.465037
0.000000,-0.470546
0.000000,-0.398734
0.000000,-0.437778
0.000000,-0.433537
0.000000,-0.462403
0.000000,-0.430417
0.000000,-0.403557
0.000000,-0.413453
0.000000,-0.505687
0.000000,-0.462284
0.000000,-0.431158
0.000000,-0.430648
0.000000,-0.476860
0.000000,-0.400595
0.000000,-0.436240
0.000000,-0.438357
0.000000,-0.490842
0.000000,-0.437293
0.000000,-0.444040
0.000000,-0.417404
0.000000,-0.431215
0.000000,-0.483979
0.000000,-0.497882
0.000000,-0.525235
0.000000,-0.509723
0.000000,-0.430616
0.000000,-0.501797
0.000000,-0.505451
0.000000,-0.408621
0.000000,-0.444939
0.000000,-0.407576
0.000000,-0.401069
0.000000,-0.466295
0.000000,-0.462020
0.000000,-0.408253
0.000000,-0.436603
0.000000,-0.442885
0.000000,-0.418227
0.000000,-0.570575
0.000000,-0.407164
0.000000,-0.445172
0.000000,-0.411107
0.000000,-0.415281
0.000000,-0.443443
0.000000,-0.401469
0.000000,-0.454178
0.000000,-0.455809
0.000000,-0.486743
0.000000,-0.487662
0.000000,-0.467782
0.000000,-0.465691
0.000000,-0.384686
0.000000,-0.458643
0.000000,-0.464566
0.000000,-0.475667
0.000000,-0.453814
0.000000,-0.413315
0.000000,-0.463524
0.000000,-0.411253
0.000000,-0.471427
0.000000,-0.394839
0.000000,-0.391020
0.000000,-0.446325
0.000000,-0.478973
0.000000,-0.500190
0.000000,-0.406382
0.000000,-0.433251
0.000000,-0.419243
0.000000,-0.392302
0.000000,-0.379392
0.000000,-0.427033
0.000000,-0.474955
0.000000,-0.422720
0.000000,-0.471983
0.000000,-0.398308
0.000000,-0.426209
0.000000,-0.455630
0.000000,-0.419278
0.000000,-0.396121
0.000000,-0.477457
0.000000,-0.382586
0.000000,-0.447808
0.000000,-0.434605
0.000000,-0.440246
0.000000,-0.390091
0.000000,-0.462381
0.000000,-0.402369
0.000000,-0.421551
0.000000,-0.469661
0.000000,-0.431030
0.000000,-0.466470
0.000000,-0.459753
0.000000,-0.408204
0.000000,-0.419139
0.000000,-0.504497
0.000000,-0.501616
0.000000,-0.454188
0.000000,-0.503662
0.000000,-0.440517
0.000000,-0.443163
0.000000,-0.410275
0.000000,-0.499122
0.000000,-0.437928
0.000000,-0.429318
0.000000,-0.495900
0.000000,-0.502261
0.000000,-0.517985
0.000000,-0.534434
0.000000,-0.474818
0.000000,-0.439236
0.000000,-0.438098
0.000000,-0.458225
0.000000,-0.443515
0.000000,-0.419456
0.000000,-0.470696
0.000000,-0.456217
0.000000,-0.458449
0.000000,-0.473535
0.000000,-0.437335
0.000000,-0.490697
0.000000,-0.453623
0.000000,-0.437947
0.000000,-0.472197
0.000000,-0.429053
0.000000,-0.483598
0.000000,-0.481708
0.000000,-0.426776
0.000000,-0.501807
0.000000,-0.469656
0.000000,-0.424491
0.000000,-0.487553
0.000000,-0.418498
0.000000,-0.469156
0.000000,-0.482484
0.000000,-0.420107
0.000000,-0.423259
0.000000,-0.430031
0.000000,-0.438448
0.000000,-0.501148
0.000000,-0.488714
0.000000,-0.450800
0.000000,-0.449522
0.000000,-0.428925
0.000000,-0.449798
0.000000,-0.416162
0.000000,-0.475500
0.000000,-0.475199
0.000000,-0.460493
0.000000,-0.434000
0.000000,-0.392439
0.000000,-0.405311
0.000000,-0.430496
0.000000,-0.437140
0.000000,-0.441504
0.000000,-0.467742
0.000000,-0.481264
0.000000,-0.464424
0.000000,-0.463483
0.000000,-0.414023
0.000000,-0.455767
0.000000,-0.466667
0.000000,-0.445565
0.000000,-0.438064
0.000000,-0.419959
0.000000,-0.416994
0.000000,-0.411128
0.000000,-0.398133
0.000000,-0.411764
0.000000,-0.405295
0.000000,-0.445782
0.000000,-0.403726
0.000000,-0.460365
0.000000,-0.454631
0.000000,-0.472102
0.000000,-0.436188
0.000000,-0.449891
0.000000,-0.462749
0.000000,-0.414118
0.000000,-0.502758
0.000000,-0.460993
0.000000,-0.390437
0.000000,-0.435418
0.000000,-0.428158
0.000000,-0.371063
0.000000,-0.441062
0.000000,-0.442370
0.000000,-0.457167
0.000000,-0.462734
0.000000,-0.434810
0.000000,-0.399148
0.000000,-0.414434
0.000000,-0.483975
0.000000,-0.463372
0.000000,-0.448677
0.000000,-0.445669
0.000000,-0.460495
0.000000,-0.442054
0.000000,-0.449029
0.000000,-0.488002
0.000000,-0.474873
0.000000,-0.437360
0.000000,-0.418156
0.000000,-0.393870
0.000000,-0.400836
0.000000,-0.441787
0.000000,-0.445770
0.000000,-0.480845
0.000000,-0.429451
0.000000,-0.457118
0.000000,-0.473518
0.000000,-0.435456
0.000000,-0.461819
0.000000,-0.455538
0.000000,-0.419466
0.000000,-0.481806
0.000000,-0.443920
0.000000,-0.453176
0.000000,-0.425573
0.000000,-0.436333
0.000000,-0.462586
0.000000,-0.471088
0.000000,-0.453334
0.000000,-0.414827
0.000000,-0.423039
0.000000,-0.450693
0.000000,-0.523690
0.000000,-0.484043
0.000000,-0.418043
0.000000,-0.401467
0.000000,-0.442682
0.000000,-0.443388
0.000000,-0.436140
0.000000,-0.476279
0.000000,-0.414698
0.000000,-0.432213
0.000000,-0.434517
0.000000,-0.393815
0.000000,-0.416291
0.000000,-0.425659
0.000000,-0.438585
0.000000,-0.559447
0.000000,-0.542397
0.000000,-0.497269
0.000000,-0.436587
0.000000,-0.483266
0.000000,-0.482351
0.000000,-0.386867
0.000000,-0.406946
0.000000,-0.451196
0.000000,-0.421569
0.000000,-0.426939
0.000000,-0.428675
0.000000,-0.461342
0.000000,-0.499108
0.000000,-0.390518
0.000000,-0.536949
0.000000,-0.484859
0.000000,-0.413281
0.000000,-0.476715
0.000000,-0.460610
0.000000,-0.425963
0.000000,-0.416579
0.000000,-0.452225
0.000000,-0.463579
0.000000,-0.397931
0.000000,-0.443093
0.000000,-0.413500
0.000000,-0.469278
0.000000,-0.420451
0.000000,-0.467475
0.000000,-0.497882
0.000000,-0.394548
0.000000,-0.446815
0.000000,-0.418988
0.000000,-0.431706
0.000000,-0.479503
0.000000,-0.443373
0.000000,-0.440219
0.000000,-0.459844
0.000000,-0.443643
0.000000,-0.414432
0.000000,-0.450212
0.000000,-0.433650
0.000000,-0.441747
0.000000,-0.431255
0.000000,-0.472168
0.000000,-0.452119
0.000000,-0.415070
0.000000,-0.492382
0.000000,-0.437410
0.000000,-0.391079
0.000000,-0.410661
0.000000,-0.465620
0.000000,-0.416749
0.000000,-0.417353
0.000000,-0.430246
0.000000,-0.417573
0.000000,-0.490002
