# y_true, y_pred
1.000000,0.606631
1.000000,0.512594
1.000000,0.537386
1.000000,0.378371
1.000000,0.468978
1.000000,0.477728
1.000000,0.594245
1.000000,0.432617
1.000000,0.388795
1.000000,0.496631
1.000000,0.420143
1.000000,0.411845
1.000000,0.646107
1.000000,0.603851
1.000000,0.513910
1.000000,0.495686
1.000000,0.477993
1.000000,0.491706
1.000000,0.543979
1.000000,0.546664
1.000000,0.478670
1.000000,0.521445
1.000000,0.530023
1.000000,0.529994
1.000000,0.560359
1.000000,0.523556
1.000000,0.553111
1.000000,0.534603
1.000000,0.535406
1.000000,0.504112
1.000000,0.540988
1.000000,0.538724
1.000000,0.391537
1.000000,0.470254
1.000000,0.489159
1.000000,0.511069
1.000000,0.369180
1.000000,0.373799
1.000000,0.418988
1.000000,0.545060
1.000000,0.399334
1.000000,0.430531
1.000000,0.461765
1.000000,0.522646
1.000000,0.357858
1.000000,0.552987
1.000000,0.533065
1.000000,0.501231
1.000000,0.492143
1.000000,0.544586
1.000000,0.410581
1.000000,0.462046
1.000000,0.556329
1.000000,0.540219
1.000000,0.512474
1.000000,0.544254
1.000000,0.475943
1.000000,0.639169
1.000000,0.608085
1.000000,0.498896
1.000000,0.430660
1.000000,0.389813
1.000000,0.511771
1.000000,0.386981
1.000000,0.451376
1.000000,0.546883
1.000000,0.628320
1.000000,0.514768
1.000000,0.415614
1.000000,0.831191
1.000000,0.423017
1.000000,0.474975
1.000000,0.389180
1.000000,0.372680
1.000000,0.435356
1.000000,0.366737
1.000000,0.438148
1.000000,0.546638
1.000000,0.563207
1.000000,0.593443
1.000000,0.483847
1.000000,0.518512
1.000000,0.372131
1.000000,0.522327
1.000000,0.468706
1.000000,0.503919
1.000000,0.516386
1.000000,0.450532
1.000000,0.449701
1.000000,0.356003
1.000000,0.383021
1.000000,0.321704
1.000000,0.340667
1.000000,0.529654
1.000000,0.442284
1.000000,0.482522
1.000000,0.414278
1.000000,0.497726
1.000000,0.491992
1.000000,0.392724
1.000000,0.398750
1.000000,0.426449
1.000000,0.422036
1.000000,0.497572
1.000000,0.632020
1.000000,0.512529
1.000000,0.337458
1.000000,0.465628
1.000000,0.455725
1.000000,0.382716
1.000000,0.450678
1.000000,0.403482
1.000000,0.531759
1.000000,0.458117
1.000000,0.410509
1.000000,0.436326
1.000000,0.612241
1.000000,0.467166
1.000000,0.491548
1.000000,0.453740
1.000000,0.454970
1.000000,0.465282
1.000000,0.458060
1.000000,0.407229
1.000000,0.478672
1.000000,0.739747
1.000000,0.561437
1.000000,0.519004
1.000000,0.719643
1.000000,0.415236
1.000000,0.440480
1.000000,0.420312
1.000000,0.532594
1.000000,0.412191
1.000000,0.407045
1.000000,0.556485
1.000000,0.590024
1.000000,0.485227
1.000000,0.489584
1.000000,0.441044
1.000000,0.432835
1.000000,0.464061
1.000000,0.515089
1.000000,0.437604
1.000000,0.401887
1.000000,0.517235
1.000000,0.574408
1.000000,0.374864
1.000000,0.496365
1.000000,0.440815
1.000000,0.554880
1.000000,0.574219
1.000000,0.545473
1.000000,0.616512
1.000000,0.443262
1.000000,0.516348
1.000000,0.506827
1.000000,0.444381
1.000000,0.529781
1.000000,0.582183
1.000000,0.446956
1.000000,0.469567
1.000000,0.507549
1.000000,0.429082
1.000000,0.670858
1.000000,0.471729
1.000000,0.401113
1.000000,0.441695
1.000000,0.386929
1.000000,0.441931
1.000000,0.459557
1.000000,0.482770
1.000000,0.406881
1.000000,0.379320
1.000000,0.563244
1.000000,0.408116
1.000000,0.537088
1.000000,0.471406
1.000000,0.647871
1.000000,0.555746
1.000000,0.389073
1.000000,0.366831
1.000000,0.539980
1.000000,0.481191
1.000000,0.412224
1.000000,0.547724
1.000000,0.532506
1.000000,0.516036
1.000000,0.477239
1.000000,0.395737
1.000000,0.484568
1.000000,0.603685
1.000000,0.586406
1.000000,0.394193
1.000000,0.417555
1.000000,0.448719
1.000000,0.396962
1.000000,0.408097
1.000000,0.407834
1.000000,0.454355
1.000000,0.430125
1.000000,0.368988
1.000000,0.540936
1.000000,0.466364
1.000000,0.496887
1.000000,0.525942
1.000000,0.522507
1.000000,0.532005
1.000000,0.442203
1.000000,0.496308
1.000000,0.438117
1.000000,0.403906
1.000000,0.565045
1.000000,0.446171
1.000000,0.383173
1.000000,0.443931
1.000000,0.449188
1.000000,0.580455
1.000000,0.462653
1.000000,0.441474
1.000000,0.429745
1.000000,0.416741
1.000000,0.471811
1.000000,0.550836
1.000000,0.503980
1.000000,0.415916
1.000000,0.585538
1.000000,0.447042
1.000000,0.479608
1.000000,0.597418
1.000000,0.545101
1.000000,0.499239
1.000000,0.576645
1.000000,0.303919
1.000000,0.411672
1.000000,0.590240
1.000000,0.521323
1.000000,0.471349
1.000000,0.451756
1.000000,0.492977
1.000000,0.550997
1.000000,0.470985
1.000000,0.525580
1.000000,0.508303
1.000000,0.525546
1.000000,0.641549
1.000000,0.555905
1.000000,0.557418
1.000000,0.580157
1.000000,0.457656
1.000000,0.553852
1.000000,0.537122
1.000000,0.622174
1.000000,0.363712
1.000000,0.456104
1.000000,0.446842
1.000000,0.434287
1.000000,0.646255
1.000000,0.453096
1.000000,0.513836
1.000000,0.479916
1.000000,0.438965
1.000000,0.472961
1.000000,0.510303
1.000000,0.464259
1.000000,0.661210
1.000000,0.465377
1.000000,0.310429
1.000000,0.387299
1.000000,0.477696
1.000000,0.439331
1.000000,0.728894
1.000000,0.585523
1.000000,0.523539
1.000000,0.516790
1.000000,0.508681
1.000000,0.597978
1.000000,0.352627
1.000000,0.495950
1.000000,0.573468
1.000000,0.575682
1.000000,0.463963
1.000000,0.507746
1.000000,0.508580
1.000000,0.504763
1.000000,0.339656
1.000000,0.448408
1.000000,0.550404
1.000000,0.430595
1.000000,0.389259
1.000000,0.544752
1.000000,0.448398
1.000000,0.429978
1.000000,0.545152
1.000000,0.595044
1.000000,0.462136
1.000000,0.560943
1.000000,0.500937
1.000000,0.535890
1.000000,0.438636
1.000000,0.454582
1.000000,0.527929
1.000000,0.412519
1.000000,0.486048
1.000000,0.435072
1.000000,0.414308
1.000000,0.604765
1.000000,0.546898
1.000000,0.496226
1.000000,0.551578
1.000000,0.464571
1.000000,0.396386
1.000000,0.633685
1.000000,0.466999
1.000000,0.387520
1.000000,0.406174
1.000000,0.390541
1.000000,0.343692
1.000000,0.368077
1.000000,0.647078
1.000000,0.455449
1.000000,0.517025
1.000000,0.410206
1.000000,0.535211
1.000000,0.503450
1.000000,0.458005
1.000000,0.410358
1.000000,0.442090
1.000000,0.600442
1.000000,0.569452
1.000000,0.469050
1.000000,0.477507
1.000000,0.349776
1.000000,0.667375
1.000000,0.623475
1.000000,0.580700
1.000000,0.509258
1.000000,0.515868
1.000000,0.414039
1.000000,0.409776
1.000000,0.654912
1.000000,0.343256
1.000000,0.562402
1.000000,0.368573
1.000000,0.518180
1.000000,0.504090
1.000000,0.356598
1.000000,0.505495
1.000000,0.617716
1.000000,0.481433
1.000000,0.614369
1.000000,0.435226
1.000000,0.395048
1.000000,0.484316
1.000000,0.468446
1.000000,0.521208
1.000000,0.436273
1.000000,0.551349
1.000000,0.720850
1.000000,0.552765
1.000000,0.500200
1.000000,0.615908
1.000000,0.427960
1.000000,0.507432
1.000000,0.455269
1.000000,0.457361
1.000000,0.529330
1.000000,0.497319
1.000000,0.487910
1.000000,0.369228
1.000000,0.536668
1.000000,0.564778
1.000000,0.465596
1.000000,0.486409
1.000000,0.405796
1.000000,0.389760
1.000000,0.608427
1.000000,0.486328
1.000000,0.468591
1.000000,0.494051
1.000000,0.352651
1.000000,0.477300
1.000000,0.445021
1.000000,0.583530
1.000000,0.460481
1.000000,0.419636
1.000000,0.461342
1.000000,0.443854
1.000000,0.409372
1.000000,0.426471
1.000000,0.620119
1.000000,0.436189
1.000000,0.514670
1.000000,0.541629
1.000000,0.569096
1.000000,0.549494
1.000000,0.540059
1.000000,0.568806
1.000000,0.473167
1.000000,0.539331
1.000000,0.451564
1.000000,0.458745
1.000000,0.369757
