# y_true, y_pred
0.000000,0.407609
0.000000,0.594014
0.000000,0.429729
0.000000,0.422420
0.000000,0.476536
0.000000,0.497939
0.000000,0.564733
0.000000,0.387361
0.000000,0.470562
0.000000,0.481962
0.000000,0.469570
0.000000,0.504777
0.000000,0.513849
0.000000,0.510888
0.000000,0.433060
0.000000,0.540343
0.000000,0.414983
0.000000,0.480039
0.000000,0.483213
0.000000,0.495188
0.000000,0.612087
0.000000,0.432801
0.000000,0.429569
0.000000,0.464569
0.000000,0.444468
0.000000,0.424521
0.000000,0.505636
0.000000,0.611240
0.000000,0.474223
0.000000,0.450422
0.000000,0.545261
0.000000,0.488501
0.000000,0.499495
0.000000,0.499695
0.000000,0.493037
0.000000,0.559657
0.000000,0.466382
0.000000,0.595059
0.000000,0.521667
0.000000,0.521621
0.000000,0.396252
0.000000,0.476764
0.000000,0.486321
0.000000,0.466426
0.000000,0.599799
0.000000,0.512946
0.000000,0.491794
0.000000,0.423149
0.000000,0.535468
0.000000,0.395660
0.000000,0.413836
0.000000,0.559549
0.000000,0.593851
0.000000,0.483541
0.000000,0.423713
0.000000,0.480264
0.000000,0.480067
0.000000,0.427365
0.000000,0.434989
0.000000,0.426459
0.000000,0.425788
0.000000,0.340127
0.000000,0.489127
0.000000,0.444832
0.000000,0.452601
0.000000,0.595503
0.000000,0.628477
0.000000,0.543153
0.000000,0.494820
0.000000,0.465591
0.000000,0.513537
0.000000,0.422332
0.000000,0.516111
0.000000,0.532654
0.000000,0.494554
0.000000,0.518484
0.000000,0.413139
0.000000,0.536796
0.000000,0.466052
0.000000,0.558041
0.000000,0.484045
0.000000,0.397290
0.000000,0.474445
0.000000,0.403766
0.000000,0.508666
0.000000,0.523920
0.000000,0.531774
0.000000,0.513397
0.000000,0.442726
0.000000,0.489909
0.000000,0.542499
0.000000,0.495275
0.000000,0.488849
0.000000,0.477770
0.000000,0.402228
0.000000,0.441663
0.000000,0.504832
0.000000,0.457595
0.000000,0.523273
0.000000,0.430500
0.000000,0.408457
0.000000,0.455403
0.000000,0.410999
0.000000,0.416479
0.000000,0.412666
0.000000,0.479558
0.000000,0.461655
0.000000,0.479325
0.000000,0.689384
0.000000,0.418809
0.000000,0.517795
0.000000,0.531680
0.000000,0.580317
0.000000,0.494190
0.000000,0.640231
0.000000,0.446416
0.000000,0.414908
0.000000,0.411817
0.000000,0.517663
0.000000,0.571073
0.000000,0.412111
0.000000,0.506060
0.000000,0.468672
0.000000,0.413652
0.000000,0.390815
0.000000,0.410346
0.000000,0.433115
0.000000,0.486350
0.000000,0.387388
0.000000,0.412585
0.000000,0.403272
0.000000,0.612150
0.000000,0.477050
0.000000,0.418225
0.000000,0.529776
0.000000,0.440427
0.000000,0.493203
0.000000,0.468778
0.000000,0.475846
0.000000,0.729405
0.000000,0.431468
0.000000,0.544650
0.000000,0.533999
0.000000,0.439600
0.000000,0.407602
0.000000,0.399341
0.000000,0.427995
0.000000,0.439970
0.000000,0.524280
0.000000,0.404910
0.000000,0.486223
0.000000,0.446755
0.000000,0.432868
0.000000,0.505420
0.000000,0.540271
0.000000,0.577782
0.000000,0.404782
0.000000,0.551062
0.000000,0.401599
0.000000,0.388622
0.000000,0.448677
0.000000,0.489461
0.000000,0.478993
0.000000,0.440039
0.000000,0.813246
0.000000,0.447262
0.000000,0.484816
0.000000,0.438819
0.000000,0.697136
0.000000,0.506655
0.000000,0.543304
0.000000,0.489449
0.000000,0.853696
0.000000,0.700383
0.000000,0.426408
0.000000,0.440549
0.000000,0.543200
0.000000,0.563026
0.000000,0.466775
0.000000,0.471114
0.000000,0.388223
0.000000,0.424850
0.000000,0.417634
0.000000,0.524424
0.000000,0.622706
0.000000,0.398846
0.000000,0.490521
0.000000,0.768832
0.000000,0.416090
0.000000,0.607358
0.000000,0.508009
0.000000,0.437143
0.000000,0.408547
0.000000,0.462639
0.000000,0.469309
0.000000,0.550576
0.000000,0.487879
0.000000,0.395761
0.000000,0.473938
0.000000,0.426485
0.000000,0.440627
0.000000,0.456741
0.000000,0.517149
0.000000,0.563642
0.000000,0.451011
0.000000,0.480741
0.000000,0.508818
0.000000,0.470829
0.000000,0.470772
0.000000,0.455985
0.000000,0.489341
0.000000,0.436071
0.000000,0.509664
0.000000,0.511067
0.000000,0.487453
0.000000,0.468519
0.000000,0.420488
0.000000,0.525712
0.000000,0.487069
0.000000,0.442821
0.000000,0.425871
0.000000,0.691139
0.000000,0.443308
0.000000,0.568605
0.000000,0.406265
0.000000,0.478023
0.000000,0.469840
0.000000,0.486345
0.000000,0.518972
0.000000,0.531362
0.000000,0.461096
0.000000,0.504730
0.000000,0.507226
0.000000,0.505677
0.000000,0.494874
0.000000,0.488856
0.000000,0.500970
0.000000,0.401537
0.000000,0.470271
0.000000,0.463992
0.000000,0.463583
0.000000,0.402028
0.000000,0.437818
0.000000,0.472991
0.000000,0.429966
0.000000,0.536390
0.000000,0.432765
0.000000,0.581730
0.000000,0.498284
0.000000,0.424596
0.000000,0.503270
0.000000,0.471518
0.000000,0.387834
0.000000,0.467979
0.000000,0.483120
0.000000,0.470608
0.000000,0.450795
0.000000,0.567750
0.000000,0.421856
0.000000,0.471147
0.000000,0.540392
0.000000,0.389295
0.000000,0.437030
0.000000,0.542493
0.000000,0.526201
0.000000,0.593806
0.000000,0.497019
0.000000,0.430080
0.000000,0.468557
0.000000,0.609436
0.000000,0.388994
0.000000,0.526418
0.000000,0.512696
0.000000,0.483395
0.000000,0.515136
0.000000,0.577615
0.000000,0.407279
0.000000,0.413502
0.000000,0.414934
0.000000,0.450616
0.000000,0.428928
0.000000,0.501767
0.000000,0.427549
0.000000,0.556849
0.000000,0.648483
0.000000,0.658310
0.000000,0.414426
0.000000,0.390206
0.000000,0.438781
0.000000,0.633557
0.000000,0.437407
0.000000,0.458612
0.000000,0.482268
0.000000,0.487189
0.000000,0.402727
0.000000,0.418494
0.000000,0.549903
0.000000,0.426037
0.000000,0.418510
0.000000,0.402304
0.000000,0.505748
0.000000,0.491099
0.000000,0.464532
0.000000,0.452266
0.000000,0.601299
0.000000,0.446426
0.000000,0.423515
0.000000,0.440231
0.000000,0.449963
0.000000,0.610460
0.000000,0.449079
0.000000,0.524409
0.000000,0.407298
0.000000,0.467937
0.000000,0.581740
0.000000,0.770618
0.000000,0.450117
0.000000,0.475001
0.000000,0.448371
0.000000,0.469973
0.000000,0.381998
0.000000,0.409833
0.000000,0.571320
0.000000,0.609923
0.000000,0.429843
0.000000,0.505016
0.000000,0.546882
0.000000,0.396985
0.000000,0.385695
0.000000,0.452267
0.000000,0.483396
0.000000,0.600376
0.000000,0.454640
0.000000,0.406118
0.000000,0.561040
0.000000,0.447720
0.000000,0.498586
0.000000,0.587564
0.000000,0.443362
0.000000,0.526513
0.000000,0.504749
0.000000,0.578895
0.000000,0.448102
0.000000,0.501770
0.000000,0.515927
0.000000,0.467816
0.000000,0.453091
0.000000,0.442513
0.000000,0.455766
0.000000,0.550567
0.000000,0.414077
0.000000,0.444860
0.000000,0.501898
0.000000,0.555722
0.000000,0.481395
0.000000,0.412381
0.000000,0.468879
0.000000,0.465120
0.000000,0.389436
0.000000,0.509860
0.000000,0.529316
0.000000,0.482556
0.000000,0.401485
0.000000,0.435296
0.000000,0.546469
0.000000,0.460345
0.000000,0.453155
0.000000,0.609459
0.000000,0.423284
0.000000,0.473824
0.000000,0.430561
0.000000,0.478701
0.000000,0.418338
0.000000,0.403933
0.000000,0.413009
0.000000,0.446237
0.000000,0.451766
0.000000,0.540946
0.000000,0.643422
0.000000,0.449252
0.000000,0.544800
0.000000,0.486682
0.000000,0.425104
0.000000,0.490837
0.000000,0.622153
0.000000,0.612076
0.000000,0.371238
0.000000,0.472251
0.000000,0.470241
0.000000,0.446983
0.000000,0.502534
0.000000,0.490520
0.000000,0.382353
0.000000,0.553241
0.000000,0.993877
0.000000,0.431756
0.000000,0.558836
0.000000,0.523180
0.000000,0.491651
0.000000,0.517065
0.000000,0.519556
0.000000,0.538811
0.000000,0.618300
0.000000,0.524598
0.000000,0.578060
0.000000,0.555816
0.000000,0.496645
0.000000,0.571436
0.000000,0.553224
0.000000,0.506102
0.000000,0.525002
0.000000,0.494944
0.000000,0.507039
0.000000,0.464464
0.000000,0.458257
0.000000,0.374815
0.000000,0.439786
0.000000,0.422693
0.000000,0.430225
0.000000,0.441048
0.000000,0.401510
0.000000,0.453155
0.000000,0.443143
0.000000,0.401862
0.000000,0.475759
0.000000,0.507140
0.000000,0.444384
0.000000,0.441223
0.000000,0.435676
0.000000,0.458556
0.000000,0.591606
0.000000,0.546289
0.000000,0.461094
0.000000,0.498554
0.000000,0.500158
0.000000,0.438210
0.000000,0.519213
0.000000,0.503379
0.000000,0.408218
0.000000,0.497656
0.000000,0.570736
0.000000,0.426099
0.000000,0.433301
0.000000,0.697445
0.000000,0.488079
0.000000,0.462434
0.000000,0.527770
0.000000,0.503866
0.000000,0.619272
0.000000,0.444946
0.000000,0.460183
0.000000,0.549247
0.000000,0.459898
0.000000,0.492216
0.000000,0.623310
0.000000,0.494002
0.000000,0.462876
0.000000,0.424168
0.000000,0.476474
0.000000,0.488050
0.000000,0.418465
0.000000,0.415078
0.000000,0.537311
0.000000,0.433027
0.000000,0.453773
0.000000,0.435813
0.000000,0.416379
0.000000,0.559604
0.000000,0.458153
0.000000,0.598168
0.000000,0.472125
0.000000,0.453789
0.000000,0.463009
0.000000,0.467767
0.000000,0.409858
0.000000,0.378236
0.000000,0.457254
0.000000,0.510840
0.000000,0.518130
0.000000,0.406796
0.000000,0.670206
0.000000,0.513050
0.000000,0.445416
0.000000,0.431158
0.000000,0.493252
0.000000,0.475155
0.000000,0.449522
0.000000,0.477471
0.000000,0.543078
0.000000,0.452217
0.000000,0.431220
0.000000,0.391269
0.000000,0.563303
0.000000,0.465453
0.000000,0.503385
0.000000,0.456843
0.000000,0.477622
0.000000,0.438322
0.000000,0.482761
0.000000,0.466149
0.000000,0.530541
0.000000,0.439301
0.000000,0.469208
0.000000,0.417329
0.000000,0.427588
0.000000,0.583763
0.000000,0.450455
0.000000,0.414673
0.000000,0.616062
0.000000,0.447722
0.000000,0.538373
0.000000,0.379434
0.000000,0.433176
0.000000,0.513421
0.000000,0.452068
0.000000,0.477546
0.000000,0.496574
0.000000,0.493740
0.000000,0.429802
0.000000,0.417301
0.000000,0.428810
0.000000,0.576113
0.000000,0.480475
0.000000,0.382084
0.000000,0.495684
0.000000,0.520934
0.000000,0.441339
0.000000,0.525091
0.000000,0.561914
0.000000,0.488677
0.000000,0.492439
0.000000,0.411263
0.000000,0.455375
0.000000,0.448733
0.000000,0.479798
0.000000,0.425662
0.000000,0.459323
0.000000,0.583416
0.000000,0.357426
0.000000,0.503012
0.000000,0.625608
0.000000,0.432306
0.000000,0.517596
0.000000,0.488619
1.000000,0.500353
1.000000,0.591631
1.000000,0.727915
1.000000,0.629530
1.000000,0.604801
1.000000,0.624393
1.000000,0.473459
1.000000,0.532169
1.000000,0.648000
1.000000,0.527297
1.000000,0.555694
1.000000,0.577662
1.000000,0.570622
1.000000,0.575429
1.000000,0.506795
1.000000,0.806057
1.000000,0.695310
1.000000,0.627625
1.000000,0.470812
1.000000,0.664283
1.000000,0.736230
1.000000,0.692376
1.000000,0.756265
1.000000,0.589545
1.000000,0.726908
1.000000,0.488658
1.000000,0.460786
1.000000,0.452911
1.000000,0.512351
1.000000,0.645993
1.000000,0.656501
1.000000,0.809930
1.000000,0.659162
1.000000,0.576699
1.000000,0.639402
1.000000,0.507402
1.000000,0.789539
1.000000,0.595469
1.000000,0.571892
1.000000,0.585109
1.000000,0.652838
1.000000,0.709640
1.000000,0.639268
1.000000,0.641619
1.000000,0.670412
1.000000,0.574295
1.000000,0.668578
1.000000,0.690031
1.000000,0.656777
1.000000,0.664239
1.000000,0.653513
1.000000,0.793892
1.000000,0.792987
1.000000,0.701322
1.000000,0.501840
1.000000,0.709662
1.000000,0.700771
1.000000,0.542573
1.000000,0.456745
1.000000,0.567158
1.000000,0.508267
1.000000,0.625875
1.000000,0.486359
1.000000,0.600449
1.000000,0.539173
1.000000,0.504242
1.000000,0.602084
1.000000,0.628516
1.000000,0.520060
1.000000,0.738667
1.000000,0.688309
1.000000,0.666691
1.000000,0.750557
1.000000,0.556574
1.000000,0.579708
1.000000,0.575362
1.000000,0.660216
1.000000,0.507399
1.000000,0.513506
1.000000,0.507444
1.000000,0.733628
1.000000,0.440844
1.000000,0.548015
1.000000,0.541302
1.000000,0.540129
1.000000,0.523895
1.000000,0.641173
1.000000,0.590059
1.000000,0.647689
1.000000,0.534542
1.000000,0.653816
1.000000,0.500106
1.000000,0.417707
1.000000,0.650948
1.000000,0.712051
1.000000,0.534674
1.000000,0.603475
1.000000,0.549378
1.000000,0.653309
1.000000,0.526611
1.000000,0.665439
1.000000,0.607880
1.000000,0.446132
1.000000,0.570698
1.000000,0.685097
1.000000,0.613301
1.000000,0.669658
1.000000,0.597428
1.000000,0.647488
1.000000,0.664004
1.000000,0.586464
1.000000,0.713484
1.000000,0.489200
1.000000,0.723469
1.000000,0.840362
1.000000,0.657890
1.000000,0.755810
1.000000,0.621458
1.000000,0.750998
1.000000,0.777411
1.000000,0.561912
1.000000,0.530583
1.000000,0.459732
1.000000,0.467550
1.000000,0.590090
1.000000,0.652022
1.000000,0.608368
1.000000,0.524895
1.000000,0.632540
1.000000,0.523114
1.000000,0.534059
1.000000,0.610430
1.000000,0.509320
1.000000,0.616542
1.000000,0.562733
1.000000,0.645203
1.000000,0.586493
1.000000,0.548987
1.000000,0.650281
1.000000,0.570674
1.000000,0.532986
1.000000,0.499237
1.000000,0.610752
1.000000,0.528851
1.000000,0.429015
1.000000,0.768039
1.000000,0.442699
1.000000,0.555678
1.000000,0.672519
1.000000,0.601137
1.000000,0.565668
1.000000,0.522426
1.000000,0.675882
1.000000,0.549292
1.000000,0.602625
1.000000,0.580946
1.000000,0.614260
1.000000,0.632726
1.000000,0.685164
1.000000,0.697470
1.000000,0.713790
1.000000,0.635855
1.000000,0.663499
1.000000,0.666521
1.000000,0.733628
1.000000,0.649527
1.000000,0.586979
1.000000,0.705042
1.000000,0.545056
1.000000,0.556436
1.000000,0.515175
1.000000,0.683116
1.000000,0.620207
1.000000,0.544669
1.000000,0.654572
1.000000,0.450179
1.000000,0.470381
1.000000,0.650955
1.000000,0.581038
1.000000,0.484138
1.000000,0.557197
1.000000,0.519906
1.000000,0.454423
1.000000,0.648553
1.000000,0.576588
1.000000,0.463758
1.000000,0.787046
1.000000,0.507619
1.000000,0.446350
1.000000,0.520179
1.000000,0.904623
1.000000,0.426039
1.000000,0.624801
1.000000,0.528479
1.000000,0.577414
1.000000,0.545431
1.000000,0.532990
1.000000,0.622250
1.000000,0.507908
1.000000,0.631957
1.000000,0.623071
1.000000,0.736024
1.000000,0.652976
1.000000,0.786439
1.000000,0.552504
1.000000,0.519630
1.000000,0.635753
1.000000,0.490278
1.000000,0.578617
1.000000,0.803005
1.000000,0.771966
1.000000,0.776122
1.000000,0.729653
1.000000,0.631335
1.000000,0.738794
1.000000,0.578524
1.000000,0.686382
1.000000,0.611078
1.000000,0.680667
1.000000,0.647078
1.000000,0.599247
1.000000,0.680787
1.000000,0.645370
1.000000,0.705265
1.000000,0.410878
1.000000,0.512815
1.000000,0.664184
1.000000,0.649042
1.000000,0.575027
1.000000,0.606230
1.000000,0.625480
1.000000,0.437746
1.000000,0.609216
1.000000,0.675321
1.000000,0.717267
1.000000,0.616212
1.000000,0.671073
1.000000,0.608933
1.000000,0.440035
1.000000,0.491447
1.000000,0.608029
1.000000,0.497052
1.000000,0.588080
1.000000,0.648569
1.000000,0.832010
1.000000,0.492947
1.000000,0.524100
1.000000,0.504323
1.000000,0.572396
1.000000,0.751175
1.000000,0.775450
1.000000,0.525454
1.000000,0.693816
1.000000,0.794523
1.000000,0.600806
1.000000,0.574697
1.000000,0.656910
1.000000,0.684169
1.000000,0.643479
1.000000,0.709509
1.000000,0.656679
1.000000,0.668991
1.000000,0.645085
1.000000,0.714414
1.000000,0.597659
1.000000,0.707802
1.000000,0.711948
1.000000,0.422354
1.000000,0.605471
1.000000,0.609210
1.000000,0.580323
1.000000,0.497402
1.000000,0.535987
1.000000,0.732459
1.000000,0.500772
1.000000,0.595878
1.000000,0.723442
1.000000,0.773337
1.000000,0.675589
1.000000,0.703714
1.000000,0.699170
1.000000,0.752748
1.000000,0.692677
1.000000,0.660946
1.000000,0.632459
1.000000,0.732225
1.000000,0.618142
1.000000,0.768342
1.000000,0.643245
1.000000,0.675573
1.000000,0.718959
1.000000,0.659580
1.000000,0.689088
1.000000,0.681169
1.000000,0.667369
1.000000,0.793086
1.000000,0.440136
1.000000,0.536824
1.000000,0.563185
1.000000,0.675008
1.000000,0.512614
1.000000,0.452607
1.000000,0.650314
1.000000,0.698477
1.000000,0.539083
1.000000,0.595794
1.000000,0.553705
1.000000,0.656246
1.000000,0.444532
1.000000,0.707882
1.000000,0.687013
1.000000,0.660097
1.000000,0.653857
1.000000,0.608098
1.000000,0.482462
1.000000,0.574555
1.000000,0.677529
1.000000,0.678709
1.000000,0.699511
1.000000,0.594649
1.000000,0.612110
1.000000,0.726509
1.000000,0.676619
1.000000,0.689075
1.000000,0.620512
1.000000,0.524922
1.000000,0.593225
1.000000,0.662091
1.000000,0.555155
1.000000,0.686979
1.000000,0.660164
1.000000,0.644140
1.000000,0.490391
1.000000,0.875802
1.000000,0.552446
1.000000,0.576455
1.000000,0.586572
1.000000,0.626358
1.000000,0.555817
1.000000,0.454408
1.000000,0.666475
1.000000,0.668886
1.000000,0.762185
1.000000,0.755638
1.000000,0.661305
1.000000,0.682086
1.000000,0.530663
1.000000,0.722616
1.000000,0.659908
1.000000,0.713984
1.000000,0.595912
1.000000,0.728129
1.000000,0.659085
1.000000,0.482737
1.000000,0.609494
1.000000,0.468963
1.000000,0.402138
1.000000,0.637939
1.000000,0.561903
1.000000,0.662637
1.000000,0.645167
1.000000,0.669528
1.000000,0.596605
1.000000,0.585714
1.000000,0.508446
1.000000,0.562397
1.000000,0.501977
1.000000,0.607307
1.000000,0.669557
1.000000,0.649834
1.000000,0.480388
1.000000,0.557060
1.000000,0.613411
1.000000,0.499044
1.000000,0.740772
1.000000,0.610356
1.000000,0.633772
1.000000,0.582722
1.000000,0.509048
1.000000,0.581701
1.000000,0.729772
1.000000,0.667686
1.000000,0.680114
1.000000,0.565284
1.000000,0.664949
1.000000,0.609391
1.000000,0.603310
1.000000,0.499628
1.000000,0.569977
1.000000,0.663646
1.000000,0.610116
1.000000,0.635286
1.000000,0.831919
1.000000,0.481943
1.000000,0.608433
1.000000,0.574511
1.000000,0.689770
1.000000,0.526670
1.000000,0.503374
1.000000,0.799714
1.000000,0.809259
1.000000,0.692330
1.000000,0.623061
1.000000,0.613861
1.000000,0.521634
1.000000,0.596239
1.000000,0.604925
1.000000,0.655428
1.000000,0.550077
1.000000,0.738728
1.000000,0.654579
1.000000,0.500461
1.000000,0.693544
1.000000,0.610609
1.000000,0.642441
1.000000,0.580084
1.000000,0.768896
1.000000,0.753304
1.000000,0.492922
1.000000,0.609791
1.000000,0.658446
1.000000,0.634704
1.000000,0.606475
1.000000,0.705173
1.000000,0.547640
1.000000,0.653489
1.000000,0.507658
1.000000,0.513324
1.000000,0.750588
1.000000,0.545107
1.000000,0.634444
1.000000,0.620128
1.000000,0.592174
1.000000,0.694821
1.000000,0.533735
1.000000,0.621701
1.000000,0.571785
1.000000,0.541001
1.000000,0.621441
1.000000,0.548163
1.000000,0.697590
1.000000,0.536452
1.000000,0.752287
1.000000,0.649734
1.000000,0.505147
1.000000,0.462777
1.000000,0.687544
1.000000,0.648981
1.000000,0.539074
1.000000,0.743028
1.000000,0.648003
1.000000,0.634289
1.000000,0.634148
1.000000,0.563949
1.000000,0.678489
1.000000,0.715883
1.000000,0.781957
1.000000,0.487503
1.000000,0.514194
1.000000,0.524491
1.000000,0.450235
1.000000,0.506067
1.000000,0.653677
1.000000,0.529415
1.000000,0.473763
1.000000,0.501046
1.000000,0.662386
1.000000,0.551627
1.000000,0.580797
1.000000,0.718415
1.000000,0.652945
1.000000,0.628174
1.000000,0.537862
1.000000,0.729170
1.000000,0.480747
1.000000,0.530312
1.000000,0.640293
1.000000,0.547671
1.000000,0.408314
1.000000,0.516874
1.000000,0.588050
1.000000,0.634423
1.000000,0.618155
1.000000,0.586100
1.000000,0.537972
1.000000,0.516988
1.000000,0.722165
1.000000,0.622425
1.000000,0.715953
1.000000,0.553064
1.000000,0.647429
1.000000,0.622726
1.000000,0.590780
1.000000,0.745302
1.000000,0.647380
1.000000,0.540148
1.000000,0.608685
1.000000,0.425286
1.000000,0.506031
1.000000,0.685002
1.000000,0.686726
1.000000,0.562135
1.000000,0.491236
1.000000,0.616244
1.000000,0.698212
1.000000,0.541761
1.000000,0.611174
1.000000,0.619184
1.000000,0.626889
1.000000,0.732495
1.000000,0.684342
1.000000,0.596079
1.000000,0.787076
1.000000,0.621154
1.000000,0.678973
1.000000,0.654570
1.000000,0.677278
1.000000,0.579546
1.000000,0.633961
1.000000,0.630683
1.000000,0.732910
1.000000,0.809993
1.000000,0.619173
1.000000,0.679064
1.000000,0.655042
1.000000,0.538579
1.000000,0.576197
1.000000,0.650428
1.000000,0.550329
1.000000,0.735883
1.000000,0.721101
1.000000,0.416368
1.000000,0.469220
1.000000,0.620860
1.000000,0.551849
1.000000,0.815792
1.000000,0.775468
1.000000,0.625857
1.000000,0.678326
1.000000,0.729137
1.000000,0.789797
1.000000,0.493878
1.000000,0.551915
1.000000,0.817016
1.000000,0.610373
1.000000,0.579361
1.000000,0.610237
1.000000,0.583766
1.000000,0.676396
1.000000,0.509813
1.000000,0.656602
1.000000,0.954062
1.000000,0.623113
1.000000,0.623213
1.000000,0.791664
1.000000,0.559894
1.000000,0.567681
1.000000,0.718123
1.000000,0.833505
1.000000,0.654584
1.000000,0.617860
1.000000,0.548332
1.000000,0.651864
1.000000,0.568563
1.000000,0.565699
1.000000,0.604565
1.000000,0.509849
1.000000,0.569208
1.000000,0.602702
1.000000,0.598776
1.000000,0.769117
1.000000,0.631663
1.000000,0.619477
1.000000,0.746195
1.000000,0.641798
1.000000,0.577948
1.000000,0.650952
1.000000,0.604380
1.000000,0.605081
1.000000,0.621374
1.000000,0.543115
1.000000,0.446763
1.000000,0.415689
1.000000,0.754439
1.000000,0.607482
1.000000,0.591578
1.000000,0.683312
1.000000,0.749832
1.000000,0.549985
1.000000,0.546852
1.000000,0.548711
1.000000,0.557397
1.000000,0.821747
1.000000,0.694344
1.000000,0.522702
1.000000,0.555679
1.000000,0.535267
1.000000,0.713096
1.000000,0.737797
1.000000,0.761382
1.000000,0.747534
1.000000,0.776848
1.000000,0.591550
1.000000,0.643700
1.000000,0.747118
1.000000,0.499019
1.000000,0.691974
1.000000,0.443076
1.000000,0.584217
1.000000,0.564880
1.000000,0.507675
1.000000,0.555757
1.000000,0.729567
1.000000,0.669555
1.000000,0.695152
1.000000,0.551763
1.000000,0.500296
1.000000,0.758696
1.000000,0.658854
1.000000,0.739057
1.000000,0.639573
1.000000,0.656854
1.000000,0.790950
1.000000,0.650918
1.000000,0.769877
1.000000,0.756338
1.000000,0.567352
1.000000,0.591842
1.000000,0.626005
1.000000,0.587946
1.000000,0.694968
1.000000,0.723009
1.000000,0.647983
1.000000,0.582048
1.000000,0.695788
1.000000,0.747026
1.000000,0.711179
1.000000,0.663837
1.000000,0.557278
1.000000,0.534167
1.000000,0.696566
1.000000,0.572116
1.000000,0.587944
1.000000,0.658398
1.000000,0.470119
1.000000,0.713593
1.000000,0.651352
1.000000,0.800042
1.000000,0.656550
1.000000,0.605244
1.000000,0.650211
1.000000,0.481370
1.000000,0.635592
1.000000,0.582132
1.000000,0.689828
1.000000,0.528393
1.000000,0.748012
1.000000,0.746063
1.000000,0.690734
1.000000,0.730829
1.000000,0.671170
1.000000,0.735543
1.000000,0.597964
1.000000,0.639608
1.000000,0.641264
1.000000,0.629088
1.000000,0.524062
